dietMedComponent,smoking
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
high,current
