StartDate,EndDate,Block,Treatment,Plot,Replicate,SamplingMethod,Family,Genus,Species,Males,Females,Immature
20080718,20080728,Valley,Hardwood,8,4,Pitfall,DICTYNIDAE,Emblyna,sublata,0,1,0
20080718,20080728,Valley,Hardwood,8,4,Pitfall,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080718,20080728,Valley,Hardwood,8,4,Pitfall,HAHNIIDAE,Neoantistea,magna,3,0,0
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,DICTYNIDAE,Cicurina,brevis,0,1,0
20080718,20080728,Valley,Hardwood,8,2,Pitfall,HAHNIIDAE,Neoantistea,magna,5,0,0
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,0,0
20080718,20080728,Valley,Hardwood,8,3,Pitfall,CORINNIDAE,immCori,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,3,Pitfall,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080718,20080728,Valley,Hardwood,8,3,Pitfall,HAHNIIDAE,Neoantistea,magna,2,0,0
20080718,20080728,Valley,Hardwood,8,1,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,1,Pitfall,AGELENIDAE,immAgel,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,7
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,2,1,0
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,2,0
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080718,20080728,Valley,Hardwood,8,2,Pitfall,THOMISIDAE,immThom,sp.,0,0,2
20080922,20081002,Valley,Hardwood,8,3,Pitfall,DICTYNIDAE,immDict,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,1,0
20080922,20081002,Valley,Hardwood,8,1,Pitfall,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,1,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,2,0,0
20080922,20081002,Valley,Hardwood,8,1,Pitfall,DICTYNIDAE,Cicurina,arcuata,0,1,0
20080922,20081002,Valley,Hardwood,8,1,Pitfall,LINYPHIIDAE,LinytoID,ms_bracket_(species5),0,1,0
20080922,20081002,Valley,Hardwood,8,4,Pitfall,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,4,Pitfall,DICTYNIDAE,Cicurina,arcuata,1,0,0
20080922,20081002,Valley,Hardwood,8,4,Pitfall,LINYPHIIDAE,LinytoID,ms_bracket_(species5),0,1,0
20080922,20081002,Valley,Hardwood,8,4,Pitfall,LINYPHIIDAE,Tenuiphantes,sabulosus,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Pitfall,THERIDIIDAE,Robertus,riparius,0,1,0
20080922,20081002,Valley,Hardwood,8,2,Pitfall,LINYPHIIDAE,immLiny,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,4,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,3,0,0
20080922,20081002,Valley,Hardwood,8,2,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,1,0,0
20080922,20081002,Valley,Hardwood,8,3,Pitfall,HAHNIIDAE,Neoantistea,magna,1,0,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,12
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,13
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,9
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,8
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,8
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,4
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Walckenaeria,atrotibialis,0,1,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,2,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Pitfall,HAHNIIDAE,Neoantistea,magna,2,2,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,2,5,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,2,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,THERIDIIDAE,Robertus,riparius,0,1,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,LYCOSIDAE,Trochosa,terricola,0,1,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,49
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,55
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,8
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,7
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,9
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,20
20080922,20081002,Valley,Hardwood,8,2,Pitfall,THOMISIDAE,immThom,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,1,4,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,4,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Ceratinops,annulipes,1,0,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Sisicus,penifusifer,1,0,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Centromerus,cornupalpis,0,1,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,0,1,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,THERIDIIDAE,Robertus,riparius,2,3,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,DICTYNIDAE,Lathys,foxi,0,1,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,5,4,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Valley,Hardwood,8,5,Pitfall,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Valley,Hardwood,8,5,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,1,0,0
20080922,20081002,Valley,Hardwood,8,2,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,4
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,16
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,THERIDIIDAE,Robertus,riparius,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,CORINNIDAE,Phrurotimpus,borealis,2,0,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,1,0,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,fissiceps,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,DICTYNIDAE,Emblyna,sublata,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,2,1,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,3,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,8
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,6
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,3
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,16
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,GNAPHOSIDAE,immGnap,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,5
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,HAHNIIDAE,Neoantistea,magna,1,1,0
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,3,1,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,2,1,0
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,3
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,AMAUROBIIDAE,Callobius,bennetti,0,1,0
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,CORINNIDAE,Phrurotimpus,borealis,0,1,0
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,15
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,4
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,5
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,3
20080519,20080529,Valley,Hardwood,8,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,2,0
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,14
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,1,0
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,2,0
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,2,0
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,5
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,20
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,11
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,2,0
20080718,20080728,Valley,Hardwood,8,4,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
